,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,hour
3178,3,0,1,1,30.34,34.09,58,19.0012,37,398,435,8,8
3179,3,0,1,1,31.98,34.85,46,19.9995,31,182,213,8,9
3180,3,0,1,1,33.62,36.365,36,19.9995,50,90,140,8,10
3181,3,0,1,1,34.44,36.365,32,27.9993,32,96,128,8,11
3182,3,0,1,1,35.26,37.12,30,19.0012,45,112,157,8,12
3183,3,0,1,1,35.26,37.12,30,15.0013,50,153,203,8,13
3184,3,0,1,1,36.9,38.635,25,19.0012,45,114,159,8,14
3185,3,0,1,1,36.9,38.635,25,19.0012,48,120,168,8,15
3186,3,0,1,1,36.9,38.635,25,19.0012,58,216,274,8,16
3187,3,0,1,2,36.9,39.395,27,8.9981,63,493,556,8,17
3188,3,0,1,2,35.26,37.88,34,12.998,65,491,556,8,18
3189,3,0,1,2,35.26,37.88,36,15.0013,85,369,454,8,19
3190,3,0,1,2,33.62,37.88,46,16.9979,40,248,288,8,20
3191,3,0,1,1,32.8,37.12,52,15.0013,53,201,254,8,21
3192,3,0,1,2,31.98,37.12,59,11.0014,22,169,191,8,22
3193,3,0,1,2,32.8,37.12,49,11.0014,29,103,132,8,23
3194,3,0,1,2,32.8,37.12,49,11.0014,11,32,43,8,0
3195,3,0,1,2,31.98,35.605,52,11.0014,7,9,16,8,1
3196,3,0,1,2,31.98,35.605,49,11.0014,2,9,11,8,2
3197,3,0,1,2,31.16,34.85,55,6.0032,0,4,4,8,3
3198,3,0,1,2,31.16,34.85,52,11.0014,0,7,7,8,4
3199,3,0,1,2,31.16,34.85,55,6.0032,2,22,24,8,5
3200,3,0,1,3,29.52,34.09,66,32.9975,9,101,110,8,6
3201,3,0,1,2,30.34,33.335,51,15.0013,19,252,271,8,7
3202,3,0,1,2,30.34,33.335,51,11.0014,29,408,437,8,8
3203,3,0,1,2,30.34,34.09,55,12.998,23,172,195,8,9
3204,3,0,1,3,30.34,34.09,58,6.0032,9,59,68,8,10
3205,3,0,1,2,30.34,34.09,58,7.0015,29,93,122,8,11
3206,3,0,1,3,31.16,34.85,55,8.9981,19,142,161,8,12
3207,3,0,1,2,31.16,35.605,58,15.0013,37,107,144,8,13
3208,3,0,1,2,31.16,35.605,58,15.0013,43,104,147,8,14
3209,3,0,1,2,28.7,33.335,79,8.9981,31,87,118,8,15
3210,3,0,1,3,27.88,31.82,79,0.0,21,129,150,8,16
3211,3,0,1,2,28.7,33.335,79,0.0,47,378,425,8,17
3212,3,0,1,3,28.7,33.335,84,0.0,49,443,492,8,18
3213,3,0,1,3,28.7,33.335,84,0.0,51,270,321,8,19
3214,3,0,1,3,28.7,33.335,84,7.0015,7,80,87,8,20
3215,3,0,1,2,27.88,31.82,89,8.9981,7,81,88,8,21
3216,3,0,1,3,27.88,31.82,89,7.0015,11,66,77,8,22
3217,3,0,1,2,27.88,31.82,89,6.0032,4,52,56,8,23
3218,3,0,1,2,27.88,31.82,89,6.0032,2,15,17,8,0
3219,3,0,1,2,27.06,29.545,94,6.0032,3,14,17,8,1
3220,3,0,1,2,27.06,29.545,94,6.0032,2,5,7,8,2
3221,3,0,1,3,27.06,29.545,94,6.0032,0,3,3,8,3
3222,3,0,1,2,27.88,31.82,89,0.0,0,7,7,8,4
3223,3,0,1,2,27.88,31.82,89,0.0,3,17,20,8,5
3224,3,0,1,2,27.88,31.82,89,19.9995,7,90,97,8,6
3225,3,0,1,2,27.88,31.82,89,19.9995,11,271,282,8,7
3226,3,0,1,2,28.7,32.575,82,23.9994,29,369,398,8,8
3227,3,0,1,1,29.52,34.85,74,22.0028,25,162,187,8,9
3228,3,0,1,1,29.52,33.335,71,19.9995,24,89,113,8,10
3229,3,0,1,2,30.34,34.85,66,15.0013,37,112,149,8,11
3230,3,0,1,2,31.16,35.605,62,15.0013,53,152,205,8,12
3231,3,0,1,1,31.16,35.605,58,0.0,63,142,205,8,13
3232,3,0,1,1,32.8,37.88,55,11.0014,53,114,167,8,14
3233,3,0,1,1,32.8,37.88,55,16.9979,50,115,165,8,15
3234,3,0,1,1,31.16,35.605,62,22.0028,70,220,290,8,16
3235,3,0,1,1,31.16,35.605,62,22.0028,91,464,555,8,17
3236,3,0,1,1,28.7,33.335,74,19.9995,88,435,523,8,18
3237,3,0,1,1,28.7,33.335,74,19.0012,65,301,366,8,19
3238,3,0,1,2,28.7,33.335,74,12.998,41,245,286,8,20
3239,3,0,1,2,28.7,33.335,74,12.998,25,186,211,8,21
3240,3,0,1,1,27.88,31.82,74,12.998,33,141,174,8,22
3241,3,0,1,1,27.06,31.06,74,7.0015,24,108,132,8,23
3242,3,0,1,1,27.06,31.06,74,7.0015,13,41,54,8,0
3243,3,0,1,1,26.24,29.545,78,6.0032,3,16,19,8,1
3244,3,0,1,1,27.06,31.06,69,0.0,5,14,19,8,2
3245,3,0,1,1,26.24,29.545,78,6.0032,0,6,6,8,3
3246,3,0,1,1,26.24,29.545,78,8.9981,1,6,7,8,4
3247,3,0,1,1,26.24,29.545,78,6.0032,0,16,16,8,5
3248,3,0,1,1,26.24,29.545,78,8.9981,7,94,101,8,6
3249,3,0,1,1,27.06,30.305,78,8.9981,23,247,270,8,7
3250,3,0,1,1,28.7,32.575,65,15.0013,39,415,454,8,8
3251,3,0,1,1,29.52,33.335,58,7.0015,43,183,226,8,9
3252,3,0,1,1,30.34,34.09,55,8.9981,50,113,163,8,10
3253,3,0,1,2,31.16,34.85,52,16.9979,44,103,147,8,11
3254,3,0,1,1,31.16,34.85,52,16.9979,57,159,216,8,12
3255,3,0,1,1,31.98,35.605,52,16.9979,40,164,204,8,13
3256,3,0,1,2,31.98,35.605,52,16.9979,81,164,245,8,14
3257,3,0,1,1,31.16,34.85,55,16.9979,50,160,210,8,15
3258,3,0,1,1,32.8,37.12,49,16.9979,76,254,330,8,16
3259,3,0,1,1,31.98,35.605,49,19.9995,84,466,550,8,17
3260,3,0,1,1,31.16,34.85,52,16.9979,105,361,466,8,18
3261,3,0,1,1,30.34,34.09,55,16.9979,90,282,372,8,19
3262,3,0,1,1,29.52,33.335,58,15.0013,70,221,291,8,20
3263,3,0,1,1,28.7,32.575,65,12.998,54,119,173,8,21
3264,3,0,1,1,28.7,32.575,65,15.0013,51,137,188,8,22
3265,3,0,1,1,27.88,31.82,69,15.0013,37,102,139,8,23
3266,3,0,0,1,27.06,30.305,78,12.998,29,104,133,8,0
3267,3,0,0,1,27.06,30.305,78,11.0014,17,50,67,8,1
3268,3,0,0,1,27.06,30.305,78,15.0013,14,39,53,8,2
3269,3,0,0,2,27.06,30.305,78,11.0014,14,28,42,8,3
3270,3,0,0,2,27.06,30.305,83,11.0014,5,5,10,8,4
3271,3,0,0,1,26.24,28.79,89,6.0032,2,4,6,8,5
3272,3,0,0,1,26.24,28.79,89,7.0015,5,22,27,8,6
3273,3,0,0,1,27.88,31.82,83,11.0014,14,49,63,8,7
3274,3,0,0,1,27.88,31.82,83,11.0014,27,94,121,8,8
3275,3,0,0,1,30.34,34.85,70,15.0013,60,155,215,8,9
3276,3,0,0,2,30.34,34.85,70,19.0012,91,199,290,8,10
3277,3,0,0,1,31.98,37.12,62,15.0013,138,211,349,8,11
3278,3,0,0,1,32.8,37.88,55,15.0013,130,252,382,8,12
3279,3,0,0,2,32.8,38.635,59,22.0028,176,265,441,8,13
3280,3,0,0,1,33.62,38.635,52,16.9979,176,204,380,8,14
3281,3,0,0,2,34.44,40.15,53,16.9979,130,232,362,8,15
3282,3,0,0,3,30.34,35.605,79,11.0014,155,188,343,8,16
3283,3,0,0,3,30.34,35.605,79,11.0014,61,88,149,8,17
3284,3,0,0,2,29.52,34.85,79,30.0026,81,130,211,8,18
3285,3,0,0,3,29.52,35.605,84,16.9979,57,114,171,8,19
3286,3,0,0,3,29.52,34.85,79,19.0012,58,79,137,8,20
3287,3,0,0,2,28.7,33.335,84,22.0028,28,86,114,8,21
3288,3,0,0,2,28.7,33.335,84,22.0028,24,96,120,8,22
3289,3,0,0,3,28.7,33.335,84,19.0012,29,79,108,8,23
3290,3,0,0,2,28.7,33.335,84,19.0012,14,66,80,8,0
3291,3,0,0,2,28.7,33.335,84,16.9979,10,63,73,8,1
3292,3,0,0,2,28.7,33.335,84,15.0013,18,48,66,8,2
3293,3,0,0,2,28.7,33.335,84,8.9981,9,23,32,8,3
3294,3,0,0,1,28.7,33.335,84,8.9981,1,5,6,8,4
3295,3,0,0,1,28.7,33.335,89,12.998,1,4,5,8,5
3296,3,0,0,1,28.7,33.335,89,11.0014,3,10,13,8,6
3297,3,0,0,1,28.7,33.335,84,12.998,11,28,39,8,7
3298,3,0,0,1,29.52,34.85,79,12.998,23,66,89,8,8
3299,3,0,0,1,31.16,37.12,75,7.0015,82,102,184,8,9
3300,3,0,0,1,32.8,40.15,66,8.9981,88,178,266,8,10
3301,3,0,0,1,33.62,41.665,63,0.0,113,156,269,8,11
3302,3,0,0,1,36.9,42.425,42,19.9995,161,209,370,8,12
3303,3,0,0,1,36.9,42.425,42,19.9995,118,206,324,8,13
3304,3,0,0,1,35.26,40.15,47,12.998,130,192,322,8,14
3305,3,0,0,3,29.52,34.85,74,19.9995,118,208,326,8,15
3306,3,0,0,3,29.52,34.85,74,19.9995,74,119,193,8,16
3307,3,0,0,3,30.34,35.605,74,43.0006,63,131,194,8,17
3308,3,0,0,1,29.52,34.85,74,6.0032,74,155,229,8,18
3309,3,0,0,1,29.52,34.85,79,11.0014,68,160,228,8,19
3310,3,0,0,1,29.52,35.605,84,8.9981,50,133,183,8,20
3311,3,0,0,1,29.52,35.605,84,7.0015,36,100,136,8,21
3312,3,0,0,1,28.7,33.335,89,12.998,21,82,103,8,22
3313,3,0,0,1,28.7,33.335,79,7.0015,12,43,55,8,23
3314,3,0,1,1,28.7,33.335,79,7.0015,13,17,30,8,0
3315,3,0,1,1,27.88,31.82,83,8.9981,4,8,12,8,1
3316,3,0,1,1,27.06,29.545,89,0.0,4,3,7,8,2
3317,3,0,1,1,27.06,29.545,89,0.0,1,0,1,8,3
3318,3,0,1,1,27.06,29.545,89,7.0015,2,8,10,8,4
3319,3,0,1,1,28.7,33.335,79,6.0032,1,14,15,8,5
3320,3,0,1,1,28.7,32.575,65,19.0012,8,87,95,8,6
3321,3,0,1,1,29.52,34.09,62,19.9995,18,249,267,8,7
3322,3,0,1,1,30.34,34.09,58,22.0028,29,320,349,8,8
3323,3,0,1,1,31.16,34.85,55,26.0027,37,146,183,8,9
3324,3,0,1,1,32.8,37.12,52,26.0027,62,62,124,8,10
3325,3,0,1,1,33.62,37.12,48,23.9994,90,89,179,8,11
3326,3,0,1,1,33.62,37.88,46,16.9979,48,134,182,8,12
3327,3,0,1,1,34.44,37.88,44,19.9995,43,108,151,8,13
3328,3,0,1,1,33.62,37.12,43,19.9995,41,109,150,8,14
3329,3,0,1,1,34.44,37.88,41,19.9995,40,86,126,8,15
3330,3,0,1,1,35.26,38.635,39,19.0012,64,218,282,8,16
3331,3,0,1,1,35.26,38.635,39,11.0014,67,460,527,8,17
3332,3,0,1,1,34.44,37.88,41,8.9981,64,465,529,8,18
3333,3,0,1,1,33.62,37.12,43,7.0015,64,352,416,8,19
3334,3,0,1,1,32.8,37.88,55,0.0,71,215,286,8,20
3335,3,0,1,1,31.16,35.605,58,6.0032,30,156,186,8,21
3336,3,0,1,1,31.16,35.605,58,7.0015,26,121,147,8,22
3337,3,0,1,1,30.34,34.85,66,7.0015,19,53,72,8,23
3338,3,0,1,1,29.52,34.85,79,8.9981,10,25,35,8,0
3339,3,0,1,1,29.52,34.09,66,0.0,5,9,14,8,1
3340,3,0,1,1,29.52,34.09,70,0.0,9,3,12,8,2
3341,3,0,1,1,29.52,34.09,62,0.0,0,3,3,8,3
3342,3,0,1,1,28.7,33.335,74,0.0,1,6,7,8,4
3343,3,0,1,1,28.7,32.575,65,6.0032,5,25,30,8,5
3344,3,0,1,1,29.52,33.335,64,0.0,6,95,101,8,6
3345,3,0,1,1,29.52,34.85,74,7.0015,30,313,343,8,7
3346,3,0,1,1,30.34,34.85,66,0.0,40,352,392,8,8
3347,3,0,1,2,31.98,37.12,62,8.9981,34,141,175,8,9
3348,3,0,1,2,32.8,38.635,59,15.0013,55,89,144,8,10
3349,3,0,1,1,32.8,38.635,59,15.0013,61,88,149,8,11
3350,3,0,1,1,33.62,39.395,56,12.998,60,125,185,8,12
3351,3,0,1,1,34.44,39.395,49,11.0014,48,127,175,8,13
3352,3,0,1,1,35.26,39.395,44,19.0012,53,95,148,8,14
3353,3,0,1,1,35.26,38.635,39,19.0012,58,106,164,8,15
3354,3,0,1,1,35.26,38.635,39,19.9995,57,228,285,8,16
3355,3,0,1,1,32.8,37.88,55,11.0014,79,453,532,8,17
3356,3,0,1,1,32.8,37.88,55,12.998,97,488,585,8,18
3357,3,0,1,1,32.8,37.12,49,7.0015,69,302,371,8,19
3358,3,0,1,1,32.8,36.365,43,12.998,34,258,292,8,20
3359,3,0,1,1,31.98,34.85,46,16.9979,46,184,230,8,21
3360,3,0,1,1,31.98,34.85,46,19.9995,28,127,155,8,22
3361,3,0,1,1,31.16,34.09,48,19.0012,22,53,75,8,23
3362,3,0,1,1,30.34,33.335,51,15.0013,19,18,37,8,0
3363,3,0,1,1,29.52,33.335,54,12.998,7,10,17,8,1
3364,3,0,1,1,29.52,33.335,54,11.0014,1,10,11,8,2
3365,3,0,1,1,28.7,32.575,58,11.0014,1,3,4,8,3
3366,3,0,1,1,28.7,32.575,54,8.9981,1,4,5,8,4
3367,3,0,1,1,27.88,31.82,61,6.0032,2,30,32,8,5
3368,3,0,1,1,27.88,31.82,61,0.0,9,110,119,8,6
3369,3,0,1,1,28.7,32.575,58,6.0032,16,289,305,8,7
3370,3,0,1,1,30.34,33.335,51,12.998,38,361,399,8,8
3371,3,0,1,1,31.16,34.09,48,15.0013,32,148,180,8,9
3372,3,0,1,1,32.8,36.365,43,15.0013,41,72,113,8,10
3373,3,0,1,1,32.8,35.605,41,26.0027,54,95,149,8,11
3374,3,0,1,1,33.62,36.365,38,19.9995,74,166,240,8,12
3375,3,0,1,1,33.62,36.365,38,19.0012,41,150,191,8,13
3376,3,0,1,1,34.44,36.365,34,22.0028,62,116,178,8,14
3377,3,0,1,1,35.26,37.12,30,22.0028,53,141,194,8,15
3378,3,0,1,1,35.26,37.12,26,19.9995,76,206,282,8,16
3379,3,0,1,1,34.44,35.605,26,19.9995,71,513,584,8,17
3380,3,0,1,1,33.62,35.605,28,19.9995,70,489,559,8,18
3381,3,0,1,1,32.8,34.85,26,16.9979,79,334,413,8,19
3382,3,0,1,1,31.16,33.335,31,8.9981,59,253,312,8,20
3383,3,0,1,1,31.16,33.335,33,7.0015,47,162,209,8,21
3384,3,0,1,1,30.34,32.575,37,0.0,17,122,139,8,22
3385,3,0,1,1,30.34,32.575,37,6.0032,14,94,108,8,23
3386,3,0,1,1,28.7,31.82,45,7.0015,6,40,46,8,0
3387,3,0,1,1,28.7,31.82,45,8.9981,9,17,26,8,1
3388,3,0,1,1,27.06,31.06,54,8.9981,3,8,11,8,2
3389,3,0,1,1,26.24,31.06,57,8.9981,2,7,9,8,3
3390,3,0,1,1,26.24,31.06,57,11.0014,1,4,5,8,4
3391,3,0,1,1,26.24,31.06,61,12.998,2,23,25,8,5
3392,3,0,1,1,25.42,30.305,65,11.0014,5,101,106,8,6
3393,3,0,1,1,27.06,31.06,54,8.9981,15,292,307,8,7
3394,3,0,1,1,28.7,31.82,45,11.0014,29,361,390,8,8
3395,3,0,1,1,29.52,32.575,39,15.0013,31,166,197,8,9
3396,3,0,1,1,30.34,32.575,37,16.9979,36,96,132,8,10
3397,3,0,1,1,31.16,33.335,35,16.9979,59,128,187,8,11
3398,3,0,1,1,31.98,34.09,31,16.9979,50,164,214,8,12
3399,3,0,1,1,31.16,33.335,31,15.0013,51,166,217,8,13
3400,3,0,1,1,32.8,34.85,29,0.0,39,103,142,8,14
3401,3,0,1,1,32.8,34.85,29,19.9995,52,126,178,8,15
3402,3,0,1,1,32.8,34.85,27,12.998,57,241,298,8,16
3403,3,0,1,1,32.8,34.85,29,16.9979,96,486,582,8,17
3404,3,0,1,1,31.98,34.09,29,6.0032,74,497,571,8,18
3405,3,0,1,1,30.34,32.575,35,12.998,48,323,371,8,19
3406,3,0,1,1,29.52,32.575,37,8.9981,56,232,288,8,20
3407,3,0,1,1,28.7,32.575,48,6.0032,35,171,206,8,21
3408,3,0,1,1,28.7,32.575,48,0.0,34,123,157,8,22
3409,3,0,1,1,27.06,31.06,50,11.0014,22,105,127,8,23
3410,3,0,1,1,26.24,31.06,53,11.0014,12,53,65,8,0
3411,3,0,1,1,26.24,31.06,53,8.9981,4,19,23,8,1
3412,3,0,1,1,25.42,31.06,57,12.998,0,15,15,8,2
3413,3,0,1,1,25.42,31.06,53,11.0014,0,9,9,8,3
3414,3,0,1,1,25.42,31.06,53,8.9981,0,5,5,8,4
3415,3,0,1,1,24.6,31.06,56,8.9981,2,24,26,8,5
3416,3,0,1,1,25.42,31.06,50,8.9981,3,73,76,8,6
3417,3,0,1,1,26.24,31.06,44,11.0014,17,247,264,8,7
3418,3,0,1,1,27.88,31.82,39,15.0013,29,397,426,8,8
3419,3,0,1,1,29.52,32.575,34,8.9981,27,178,205,8,9
3420,3,0,1,1,30.34,32.575,33,7.0015,44,86,130,8,10
3421,3,0,1,1,31.16,33.335,29,0.0,48,108,156,8,11
3422,3,0,1,1,32.8,34.85,27,0.0,55,167,222,8,12
3423,3,0,1,1,31.98,34.09,29,6.0032,74,179,253,8,13
3424,3,0,1,1,32.8,34.85,29,12.998,51,135,186,8,14
3425,3,0,1,1,32.8,34.85,29,11.0014,59,190,249,8,15
3426,3,0,1,1,33.62,35.605,28,0.0,68,266,334,8,16
3427,3,0,1,1,33.62,35.605,26,0.0,93,423,516,8,17
3428,3,0,1,1,31.16,34.09,40,19.9995,89,376,465,8,18
3429,3,0,1,1,30.34,33.335,42,15.0013,101,284,385,8,19
3430,3,0,1,1,29.52,32.575,42,15.0013,77,210,287,8,20
3431,3,0,1,1,28.7,32.575,48,8.9981,73,153,226,8,21
3432,3,0,1,1,27.88,31.82,51,0.0,74,157,231,8,22
3433,3,0,1,1,27.88,31.82,51,0.0,51,100,151,8,23
3434,3,0,0,1,27.88,31.82,51,7.0015,15,69,84,8,0
3435,3,0,0,2,27.88,31.82,57,6.0032,13,64,77,8,1
3436,3,0,0,1,27.88,31.82,57,0.0,16,58,74,8,2
3437,3,0,0,1,27.06,31.06,65,8.9981,9,18,27,8,3
3438,3,0,0,2,26.24,30.305,73,8.9981,5,5,10,8,4
3439,3,0,0,1,26.24,30.305,73,7.0015,3,15,18,8,5
3440,3,0,0,1,26.24,30.305,73,6.0032,3,19,22,8,6
3441,3,0,0,2,27.06,31.06,74,12.998,10,34,44,8,7
3442,3,0,0,2,28.7,32.575,65,11.0014,28,90,118,8,8
3443,3,0,0,2,28.7,33.335,74,11.0014,70,138,208,8,9
3444,3,0,0,2,29.52,34.85,74,15.0013,97,163,260,8,10
3445,3,0,0,2,30.34,34.85,70,12.998,122,192,314,8,11
3446,3,0,0,2,27.06,29.545,89,11.0014,175,246,421,8,12
3447,3,0,0,2,30.34,35.605,74,22.0028,61,92,153,8,13
3448,3,0,0,1,30.34,34.85,70,16.9979,113,146,259,8,14
3449,3,0,0,3,27.88,31.82,79,23.9994,150,208,358,8,15
3450,3,0,0,2,28.7,33.335,74,19.0012,148,133,281,8,16
3451,3,0,0,2,29.52,34.85,74,16.9979,97,172,269,8,17
3452,3,0,0,1,28.7,33.335,74,15.0013,123,169,292,8,18
3453,3,0,0,2,27.88,31.82,79,19.0012,67,170,237,8,19
3454,3,0,0,2,27.88,31.82,83,15.0013,78,105,183,8,20
3455,3,0,0,2,27.88,31.82,83,26.0027,40,127,167,8,21
3456,3,0,0,2,27.88,31.82,83,26.0027,36,118,154,8,22
3457,3,0,0,2,27.06,30.305,83,22.0028,25,95,120,8,23
3458,3,0,0,3,27.06,30.305,83,19.9995,19,71,90,8,0
3459,3,0,0,3,26.24,28.79,89,15.0013,16,57,73,8,1
3460,3,0,0,3,26.24,28.79,89,15.0013,13,49,62,8,2
3461,3,0,0,2,26.24,28.03,94,16.9979,5,22,27,8,3
3462,3,0,0,3,26.24,28.03,94,12.998,1,2,3,8,4
3463,3,0,0,2,26.24,28.03,94,11.0014,1,9,10,8,5
3464,3,0,0,2,26.24,28.03,94,7.0015,2,4,6,8,6
3465,3,0,0,2,27.06,29.545,89,12.998,4,20,24,8,7
3466,3,0,0,2,27.06,29.545,89,19.0012,20,21,41,8,8
3467,3,0,0,3,27.06,29.545,89,19.0012,27,76,103,8,9
3468,3,0,0,1,28.7,33.335,79,15.0013,67,116,183,8,10
3469,3,0,0,1,28.7,33.335,79,12.998,81,117,198,8,11
3470,3,0,0,2,28.7,33.335,79,15.0013,98,183,281,8,12
3471,3,0,0,1,29.52,34.85,74,16.9979,144,233,377,8,13
3472,3,0,0,1,30.34,34.85,70,12.998,126,244,370,8,14
3473,3,0,0,1,30.34,34.85,66,12.998,128,203,331,8,15
3474,3,0,0,1,30.34,34.85,66,11.0014,116,176,292,8,16
3475,3,0,0,1,31.16,35.605,62,8.9981,133,196,329,8,17
3476,3,0,0,1,30.34,34.85,66,11.0014,125,222,347,8,18
3477,3,0,0,1,29.52,34.85,74,15.0013,75,184,259,8,19
3478,3,0,0,1,28.7,33.335,84,11.0014,67,126,193,8,20
3479,3,0,0,3,24.6,27.275,88,32.9975,51,104,155,8,21
3480,3,0,0,3,24.6,27.275,88,32.9975,14,25,39,8,22
3481,3,0,0,3,24.6,28.03,83,0.0,5,22,27,8,23
3482,3,0,1,3,24.6,27.275,88,6.0032,7,18,25,8,0
3483,3,0,1,2,24.6,27.275,88,8.9981,1,9,10,8,1
3484,3,0,1,2,24.6,28.03,83,0.0,0,3,3,8,2
3485,3,0,1,1,24.6,28.03,83,12.998,1,6,7,8,3
3486,3,0,1,1,24.6,28.03,83,8.9981,1,4,5,8,4
3487,3,0,1,2,24.6,27.275,88,12.998,3,14,17,8,5
3488,3,0,1,1,24.6,27.275,88,16.9979,3,87,90,8,6
3489,3,0,1,1,24.6,27.275,88,16.9979,10,248,258,8,7
3490,3,0,1,1,26.24,29.545,78,22.0028,29,326,355,8,8
3491,3,0,1,1,26.24,29.545,78,22.0028,52,170,222,8,9
3492,3,0,1,1,27.88,31.82,69,19.0012,54,87,141,8,10
3493,3,0,1,2,29.52,34.09,62,16.9979,41,112,153,8,11
3494,3,0,1,1,30.34,34.09,58,19.0012,62,116,178,8,12
3495,3,0,1,1,31.98,35.605,52,19.0012,53,140,193,8,13
3496,3,0,1,1,30.34,34.09,55,6.0032,56,95,151,8,14
3497,3,0,1,3,30.34,34.09,55,19.9995,49,133,182,8,15
3498,3,0,1,1,30.34,34.09,55,22.0028,58,225,283,8,16
3499,3,0,1,1,30.34,33.335,51,19.0012,59,471,530,8,17
3500,3,0,1,1,28.7,32.575,65,12.998,70,413,483,8,18
3501,3,0,1,1,28.7,32.575,65,0.0,54,343,397,8,19
3502,3,0,1,1,27.06,31.06,74,8.9981,45,240,285,8,20
3503,3,0,1,1,27.06,31.06,65,12.998,34,150,184,8,21
3504,3,0,1,1,27.06,31.06,69,16.9979,22,76,98,8,22
3505,3,0,1,1,26.24,30.305,69,15.0013,11,77,88,8,23
3506,3,0,1,1,26.24,30.305,69,7.0015,8,23,31,8,0
3507,3,0,1,1,26.24,30.305,69,11.0014,4,12,16,8,1
3508,3,0,1,1,25.42,29.545,73,15.0013,1,3,4,8,2
3509,3,0,1,1,25.42,29.545,73,15.0013,1,5,6,8,3
3510,3,0,1,1,26.24,30.305,69,19.9995,0,5,5,8,4
3511,3,0,1,1,25.42,29.545,73,19.0012,1,29,30,8,5
3512,3,0,1,1,25.42,29.545,73,22.0028,4,115,119,8,6
3513,3,0,1,1,26.24,30.305,69,16.9979,18,328,346,8,7
3514,3,0,1,1,28.7,32.575,58,30.0026,24,417,441,8,8
3515,3,0,1,1,27.88,31.82,61,19.0012,27,171,198,8,9
3516,3,0,1,1,28.7,32.575,58,26.0027,28,83,111,8,10
3517,3,0,1,1,30.34,33.335,51,15.0013,40,110,150,8,11
3518,3,0,1,1,31.16,34.09,48,22.0028,42,120,162,8,12
3519,3,0,1,1,31.16,34.09,48,19.9995,45,147,192,8,13
3520,3,0,1,1,31.16,34.09,45,27.9993,65,117,182,8,14
3521,3,0,1,1,32.8,35.605,41,19.9995,36,123,159,8,15
3522,3,0,1,1,32.8,35.605,41,15.0013,55,248,303,8,16
3523,3,0,1,1,31.16,34.09,45,22.0028,75,525,600,8,17
3524,3,0,1,1,31.16,34.09,45,15.0013,54,516,570,8,18
3525,3,0,1,1,30.34,33.335,48,12.998,56,320,376,8,19
3526,3,0,1,1,30.34,33.335,51,0.0,48,232,280,8,20
3527,3,0,1,1,29.52,33.335,54,0.0,38,177,215,8,21
3528,3,0,1,1,28.7,32.575,61,0.0,31,121,152,8,22
3529,3,0,1,1,27.06,31.06,65,8.9981,20,57,77,8,23
3530,3,0,1,1,27.06,31.06,69,6.0032,8,16,24,8,0
3531,3,0,1,1,26.24,30.305,73,11.0014,2,12,14,8,1
3532,3,0,1,1,27.06,31.06,69,0.0,0,6,6,8,2
3533,3,0,1,1,26.24,29.545,78,0.0,1,4,5,8,3
3534,3,0,1,1,26.24,30.305,73,0.0,0,5,5,8,4
3535,3,0,1,1,26.24,30.305,73,0.0,0,28,28,8,5
3536,3,0,1,1,25.42,29.545,78,0.0,4,101,105,8,6
3537,3,0,1,1,27.06,31.06,65,6.0032,12,296,308,8,7
3538,3,0,1,1,28.7,32.575,54,11.0014,35,452,487,8,8
3539,3,0,1,1,30.34,33.335,48,6.0032,31,178,209,8,9
3540,3,0,1,1,31.16,34.09,43,6.0032,27,91,118,8,10
3541,3,0,1,1,31.98,34.85,43,7.0015,20,108,128,8,11
3542,3,0,1,1,32.8,36.365,43,19.0012,26,163,189,8,12
3543,3,0,1,1,32.8,35.605,41,12.998,38,138,176,8,13
3544,3,0,1,1,33.62,36.365,36,11.0014,54,138,192,8,14
3545,3,0,1,1,32.8,36.365,43,8.9981,42,117,159,8,15
3546,3,0,1,1,33.62,37.12,43,15.0013,62,238,300,8,16
3547,3,0,1,1,32.8,37.12,49,15.0013,46,506,552,8,17
3548,3,0,1,1,31.16,34.85,55,16.9979,86,470,556,8,18
3549,3,0,1,1,31.16,34.85,55,15.0013,50,297,347,8,19
3550,3,0,1,1,30.34,34.09,58,16.9979,37,243,280,8,20
3551,3,0,1,1,29.52,34.09,62,15.0013,38,192,230,8,21
3552,3,0,1,1,28.7,32.575,65,12.998,29,142,171,8,22
3553,3,0,1,1,28.7,32.575,65,19.0012,20,85,105,8,23
3554,3,0,1,1,27.88,31.82,65,8.9981,18,38,56,8,0
3555,3,0,1,2,27.06,31.06,65,11.0014,13,11,24,8,1
3556,3,0,1,1,27.06,31.06,65,15.0013,2,4,6,8,2
3557,3,0,1,1,27.06,31.06,69,19.0012,0,6,6,8,3
3558,3,0,1,1,26.24,30.305,73,15.0013,0,9,9,8,4
3559,3,0,1,1,26.24,29.545,78,19.0012,0,27,27,8,5
3560,3,0,1,2,26.24,29.545,78,16.9979,6,97,103,8,6
3561,3,0,1,1,26.24,29.545,78,19.9995,19,289,308,8,7
3562,3,0,1,1,27.06,31.06,74,19.0012,27,393,420,8,8
3563,3,0,1,1,29.52,34.09,66,16.9979,42,186,228,8,9
3564,3,0,1,1,30.34,34.85,66,16.9979,37,92,129,8,10
3565,3,0,1,1,31.16,35.605,58,16.9979,44,97,141,8,11
3566,3,0,1,1,32.8,37.12,52,19.0012,34,139,173,8,12
